customer_id,account_open_date
15601848,2024-09-23
15736008,2017-07-12
15669064,2025-08-19
15624528,2020-01-18
15598493,2020-01-15
15601274,2025-11-11
15702669,2024-10-20
15728669,2019-04-28
15742668,2020-12-13
15697441,2020-04-20
15740476,2024-06-15
15648064,2024-10-22
15636624,2021-09-10
15807923,2017-06-11
15745844,2021-02-15
15786170,2022-10-14
15681081,2022-02-10
15684484,2019-01-03
15785869,2020-05-25
15763859,2019-10-01
15658935,2018-06-25
15747358,2024-06-05
15735203,2025-09-02
15576256,2021-08-28
15659420,2024-01-10
15593365,2024-07-15
15777352,2019-10-17
15812007,2020-12-04
15625461,2026-06-17
15739438,2026-06-30
15611759,2018-08-24
15661629,2018-05-20
15633950,2025-08-01
15592386,2024-03-29
15803716,2024-05-03
15696674,2025-05-20
15706365,2017-09-18
15745088,2018-05-21
15676715,2017-08-10
15613085,2024-01-05
15633537,2017-12-17
15594720,2018-10-23
15684042,2024-07-07
15583303,2025-04-06
15611579,2022-10-30
15774696,2026-02-25
15694506,2026-06-30
15688074,2025-11-12
15759537,2020-05-18
15758449,2018-08-03
15583456,2017-03-24
15667871,2023-03-29
15677371,2024-11-14
15629677,2024-10-02
15713578,2017-06-30
15591509,2020-06-05
15568240,2017-06-09
15622993,2018-09-25
15689294,2023-07-11
15720910,2017-08-12
15721181,2020-07-23
15776433,2025-04-28
15748936,2025-05-20
15717225,2016-08-23
15685226,2020-03-28
15785611,2023-09-03
15573456,2017-11-10
15684548,2019-02-03
15620505,2026-06-30
15807432,2025-05-14
15584766,2023-07-16
15612187,2018-09-09
15762218,2017-10-09
15646372,2025-10-20
15690452,2026-06-28
15747795,2023-04-09
15781589,2018-10-24
15732674,2021-06-18
15642291,2018-12-29
15692761,2017-12-28
15578045,2017-12-04
15745354,2022-08-21
15701376,2017-06-05
15691625,2023-07-05
15566594,2016-08-31
15760431,2025-09-20
15686302,2023-10-09
15801559,2017-08-16
15810432,2018-07-06
15809616,2019-03-04
15720559,2022-06-17
15695632,2017-08-12
15659843,2020-10-15
15615624,2020-12-30
15810418,2024-06-02
15716186,2025-03-09
15674551,2020-04-04
15622834,2023-01-28
15566111,2017-11-28
15784597,2017-09-09
15652883,2017-05-10
15806964,2026-06-30
15576313,2017-07-08
15806467,2026-03-17
15597602,2023-07-30
15743040,2025-03-25
15705521,2026-06-30
15595039,2018-08-16
15799384,2018-12-05
15581197,2023-08-14
15693737,2023-01-23
15624623,2017-06-02
15783501,2024-07-28
15690134,2023-11-22
15782735,2024-06-19
15611088,2017-10-16
15672145,2019-08-17
15732628,2024-12-24
15787470,2024-01-01
15803406,2026-02-25
15730460,2024-10-21
15644572,2023-06-13
15694860,2021-01-05
15658169,2020-10-11
15794396,2020-06-14
15785798,2018-06-01
15710825,2019-12-29
15668444,2023-07-09
15726631,2021-02-01
15733797,2022-01-17
15747960,2023-08-23
15634632,2024-02-16
15707362,2026-05-01
15662976,2018-08-07
15732778,2026-03-20
15718443,2023-08-20
15670039,2024-03-29
15773792,2022-11-29
15613786,2022-07-02
15726032,2018-06-16
15663252,2017-08-28
15593782,2022-02-01
15633283,2018-09-04
15749167,2024-06-04
15759298,2017-03-25
15683625,2026-04-18
15635367,2024-12-03
15681705,2018-12-17
15603156,2026-02-15
15591986,2021-04-11
15798888,2026-05-04
15809722,2018-07-06
15677538,2020-02-27
15797736,2022-08-08
15695585,2020-10-12
15744398,2022-04-27
15750658,2018-09-29
15578186,2018-04-15
15676519,2017-12-14
15637954,2026-06-30
15758639,2019-10-29
15613772,2024-01-09
15731744,2025-04-04
15807709,2018-02-05
15714689,2026-06-04
15699005,2025-05-11
15624170,2023-03-31
15725679,2021-02-04
15585865,2024-10-12
15804256,2018-11-27
15662403,2020-08-11
15733616,2021-11-12
15591995,2019-06-03
15677020,2018-12-02
15727688,2022-08-10
15715941,2022-02-21
15714485,2022-06-15
15730059,2018-05-11
15715527,2022-10-08
15576623,2021-12-11
15805565,2020-01-09
15677307,2020-09-27
15773890,2021-10-05
15598883,2024-09-23
15568506,2017-06-27
15761043,2021-03-28
15782236,2022-05-01
15593601,2021-04-23
15682048,2024-06-14
15746902,2017-08-06
15752081,2017-05-16
15781307,2019-07-24
15775912,2022-12-20
15745417,2021-01-31
15671256,2025-11-06
15653547,2019-08-22
15595766,2021-09-07
15742358,2019-04-27
15763274,2023-10-24
15786063,2024-10-20
15600258,2025-06-01
15573318,2018-08-21
15653849,2024-05-29
15694272,2026-05-31
15736112,2025-02-02
15749851,2022-08-29
15663478,2020-08-24
15592300,2016-10-10
15567832,2020-01-26
15776780,2025-08-24
15592846,2016-12-12
15739803,2017-08-10
15794142,2022-01-12
15762729,2025-07-06
15667896,2019-03-15
15626578,2017-07-19
15776223,2022-09-09
15705953,2026-06-30
15802593,2020-04-28
15615457,2024-07-18
15708916,2026-06-30
15720187,2020-01-31
15595440,2020-01-04
15600651,2026-03-04
15750141,2024-04-18
15657284,2020-11-19
15763063,2017-04-27
15709324,2019-10-24
15711309,2024-06-23
15775318,2023-12-31
15705515,2022-03-24
15634844,2024-05-14
15717046,2024-04-14
15571816,2022-05-05
15670080,2020-01-11
15800440,2025-07-14
15665678,2018-12-26
15665956,2025-09-03
15788126,2021-05-19
15811773,2022-09-24
15651674,2024-09-20
15689614,2025-09-28
15795564,2022-02-18
15706647,2020-01-24
15728505,2026-06-10
15730076,2025-11-27
15622003,2017-10-10
15607312,2016-07-16
15644753,2023-07-02
15653620,2018-11-13
15761986,2024-06-01
15633922,2023-01-07
15734674,2021-05-21
15658032,2024-08-05
15692671,2018-08-03
15737741,2025-04-29
15576352,2023-08-07
15753719,2017-07-17
15803689,2025-11-23
15718057,2025-06-01
15722010,2018-03-07
15680998,2021-08-04
15614782,2026-04-30
15591047,2021-05-02
15788291,2020-04-17
15604044,2019-05-25
15679587,2017-09-24
15775153,2023-06-22
15603925,2022-10-25
15680970,2025-04-17
15697183,2018-01-26
15567446,2018-04-09
15637476,2022-02-13
15714939,2023-02-19
15683503,2019-02-09
15645569,2020-04-09
15782569,2018-03-25
15592387,2021-08-17
15609286,2017-04-26
15814035,2018-01-10
15661249,2022-10-25
15629117,2017-01-02
15607170,2022-06-16
15586585,2025-05-08
15686611,2017-04-29
15603203,2020-12-14
15619857,2025-04-11
15805062,2025-11-16
15660271,2019-03-07
15745295,2026-06-30
15719352,2020-09-28
15766575,2018-10-05
15594594,2019-07-22
15646161,2018-08-20
15682585,2017-12-04
15603134,2016-12-20
15636444,2021-08-28
15773456,2023-11-29
15745307,2025-02-04
15604119,2019-09-22
15626900,2025-10-30
15605447,2024-11-10
15589030,2025-12-30
15692463,2023-11-10
15712403,2026-03-24
15811762,2020-10-26
15718673,2016-12-04
15724282,2023-11-15
15738181,2020-09-03
15633648,2022-03-06
15603323,2025-09-22
15583725,2025-10-15
15588350,2017-04-14
15798398,2023-06-11
15784844,2022-02-28
15580684,2022-05-29
15809663,2026-05-06
15640078,2021-12-21
15698786,2018-04-06
15569807,2018-10-27
15730830,2023-12-15
15805112,2020-01-11
15633064,2023-06-15
15703119,2021-05-04
15730447,2022-12-25
15813850,2020-02-23
15711889,2023-09-11
15664610,2023-04-19
15751710,2019-01-17
15692926,2019-01-10
15813741,2021-04-04
15698474,2026-02-15
15568595,2017-07-25
15603065,2020-10-12
15592937,2023-09-02
15699637,2019-03-25
15667215,2024-07-11
15788659,2022-09-11
15763218,2026-02-02
15645772,2018-03-09
15725511,2023-12-30
15575024,2024-05-09
15640825,2024-05-30
15662397,2021-08-16
15576368,2024-06-11
15674991,2018-02-08
15721024,2026-06-30
15745621,2020-08-02
15642394,2022-02-10
15754605,2022-03-20
15607040,2023-01-27
15715142,2019-07-30
15810978,2026-01-05
15668886,2024-06-05
15780804,2022-03-20
15613880,2021-08-18
15775238,2023-06-15
15786905,2019-06-14
15747867,2017-08-29
15600337,2025-04-17
15801277,2024-11-24
15579334,2022-01-31
15802741,2019-12-09
15720649,2022-04-10
15589493,2026-06-27
15688251,2026-04-15
15665238,2019-06-04
15740900,2021-06-09
15681068,2024-07-31
15748625,2020-09-29
15727299,2026-03-19
15620204,2026-01-30
15669516,2024-07-17
15736534,2026-06-30
15803457,2022-01-04
15659098,2020-02-09
15603436,2024-08-29
15566292,2025-08-30
15808621,2024-08-15
15580148,2022-01-21
15776231,2022-07-02
15773809,2023-01-24
15649423,2018-12-20
15734886,2023-12-17
15722548,2026-06-30
15650288,2021-01-05
15629448,2026-03-21
15716164,2024-04-03
15807609,2024-05-30
15578977,2018-04-16
15677369,2023-01-04
15804072,2021-12-25
15696859,2016-09-23
15653780,2022-02-02
15721658,2024-08-18
15578761,2021-06-03
15736879,2026-05-03
15571973,2024-08-11
15626742,2024-04-11
15672692,2016-08-10
15673570,2018-03-19
15767432,2019-08-01
15654238,2021-12-24
15612525,2026-02-24
15812750,2021-03-22
15790757,2016-11-28
15723873,2024-05-31
15744607,2018-04-07
15612966,2019-09-14
15784209,2021-02-28
15794278,2021-03-22
15766741,2024-10-28
15661036,2021-03-25
15705639,2019-05-23
15637414,2020-04-23
15716835,2019-04-04
15696231,2020-02-16
15641675,2024-10-05
15670755,2019-04-16
15640059,2021-11-08
15787619,2025-01-09
15587535,2021-10-21
15813034,2024-10-21
15698839,2022-08-26
15790314,2026-06-30
15634245,2017-08-21
15677305,2019-07-31
15661526,2025-06-05
15685997,2022-01-17
15660101,2017-12-05
15637979,2025-03-25
15815364,2024-11-15
15647099,2017-08-14
15625944,2022-03-22
15583212,2021-09-01
15582741,2022-01-16
15637876,2021-06-10
15622750,2026-06-05
15672056,2024-11-07
15812351,2025-04-09
15810864,2025-02-07
15677921,2017-12-20
15724296,2024-08-19
15685329,2025-11-13
15584091,2025-02-21
15640442,2023-06-25
15639314,2024-06-30
15685320,2024-03-17
15789158,2021-05-03
15752137,2020-06-11
15712551,2019-12-01
15628936,2017-08-11
15797227,2018-10-06
15769974,2019-05-06
15737051,2019-05-16
15585595,2026-02-16
15654060,2024-08-12
15745196,2018-08-13
15571221,2019-12-21
15660155,2022-01-29
15605284,2025-07-10
15694366,2025-03-06
15600739,2026-06-30
15653253,2018-07-04
15763431,2024-08-02
15643696,2023-12-12
15707473,2021-03-19
15769504,2026-04-26
15776807,2025-12-03
15686870,2018-10-15
15668747,2018-06-17
15766908,2023-12-14
15570134,2020-10-22
15567367,2017-12-07
15747542,2019-07-04
15762238,2026-06-30
15681554,2020-01-04
15712825,2018-05-30
15640280,2023-03-26
15756026,2018-04-10
15613319,2026-06-30
15798906,2021-08-08
15708917,2016-11-18
15778463,2021-06-27
15699430,2016-07-15
15649992,2020-05-15
15578980,2024-03-05
15775306,2018-10-11
15641655,2025-04-08
15619708,2022-04-30
15734565,2018-07-15
15806438,2024-08-06
15591969,2018-02-26
15747807,2021-06-28
15596939,2022-07-08
15716155,2022-02-26
15765311,2018-08-18
15757811,2018-02-21
15603830,2023-02-12
15660602,2018-08-02
15660535,2022-03-04
15666633,2026-05-22
15596914,2025-05-10
15639788,2016-07-09
15695846,2020-09-26
15726234,2021-09-24
15797964,2025-12-11
15625881,2023-08-21
15780628,2021-05-06
15575883,2025-04-08
15585036,2024-04-20
15589488,2021-09-09
15585888,2023-07-05
15727915,2023-05-28
15707567,2020-10-12
15737792,2026-02-23
15599433,2019-05-27
15672012,2021-07-12
15806983,2023-07-01
15592222,2019-07-01
15608968,2020-08-25
15586959,2021-07-17
15646558,2026-04-24
15725811,2026-06-30
15572265,2026-06-21
15794048,2026-04-17
15677610,2019-06-16
15745012,2020-09-24
15601589,2018-10-13
15686436,2023-05-06
15693864,2021-09-26
15760550,2019-07-20
15686137,2018-02-28
15809087,2026-04-17
15807663,2019-06-18
15809100,2025-06-02
15794916,2019-08-12
15614215,2021-04-06
15805449,2023-05-04
15686983,2017-03-10
15808017,2026-04-24
15756804,2026-04-30
15646810,2020-12-08
15710424,2022-07-14
15799422,2018-12-13
15692750,2019-09-11
15794549,2024-08-09
15803764,2019-08-14
15674840,2022-03-10
15653762,2017-12-30
15581229,2026-01-12
15800228,2023-03-28
15656333,2024-01-16
15697497,2018-02-13
15585362,2020-07-30
15571928,2023-05-06
15785519,2020-12-09
15743007,2022-08-25
15777211,2020-04-21
15721935,2020-03-24
15591711,2026-06-30
15625021,2024-09-07
15702968,2023-07-05
15600462,2018-10-06
15768104,2018-08-05
15780140,2025-03-15
15585255,2018-01-05
15772781,2024-06-21
15669987,2019-03-30
15697000,2022-02-07
15733119,2019-01-01
15782390,2020-07-18
15654700,2024-07-24
15632210,2025-02-08
15642041,2025-06-30
15709737,2019-07-15
15792388,2019-09-17
15786014,2022-05-17
15794580,2022-12-14
15675964,2018-03-14
15814275,2020-11-26
15724848,2025-08-31
15754713,2016-11-11
15693814,2019-08-02
15599660,2021-04-06
15746490,2020-09-03
15566091,2022-11-14
15655961,2026-06-21
15710404,2017-01-31
15775625,2020-12-13
15792328,2021-01-13
15719856,2024-04-11
15593773,2023-09-30
15733114,2018-02-16
15797748,2022-05-13
15743411,2026-01-23
15753337,2021-12-08
15601026,2025-08-20
15658485,2017-09-27
15636731,2026-06-09
15628303,2024-01-13
15633461,2021-10-16
15677135,2018-11-29
15590876,2020-01-26
15790782,2021-01-11
15700476,2018-03-11
15634141,2018-10-01
15737795,2026-02-20
15790299,2017-12-07
15675316,2024-06-07
15613630,2018-08-26
15662100,2021-08-22
15668032,2022-12-15
15599289,2016-12-31
15754084,2026-03-08
15676521,2018-11-24
15804586,2021-05-28
15781465,2018-12-20
15729362,2018-08-16
15709295,2021-08-11
15745324,2023-06-20
15741336,2021-08-16
15783659,2023-06-10
15620981,2023-10-09
15630328,2018-08-03
15785899,2018-10-19
15606149,2018-02-08
15671139,2026-06-30
15660429,2025-04-11
15571002,2023-02-08
15631681,2026-06-30
15731522,2019-02-16
15619529,2019-06-19
15628034,2020-11-26
15686164,2025-08-24
15582797,2022-11-26
15753831,2020-05-01
15731815,2022-09-17
15580956,2023-06-11
15602084,2022-01-29
15589805,2021-02-03
15720893,2017-10-22
15641009,2024-05-30
15605926,2017-07-12
15805955,2016-10-16
15801488,2023-11-29
15605918,2021-12-20
15779711,2019-12-20
15705620,2021-08-21
15685357,2018-09-20
15570060,2018-08-03
15582616,2023-01-24
15799515,2018-11-05
15642937,2020-01-22
15624729,2026-06-30
15566156,2026-06-30
15792360,2020-01-15
15807008,2021-02-20
15704770,2026-01-29
15756475,2018-02-22
15655339,2026-02-09
15613749,2026-06-30
15664521,2019-09-27
15681206,2024-04-12
15745527,2021-11-01
15806926,2025-01-15
15724563,2023-09-09
15782899,2019-12-04
15623521,2018-01-08
15810218,2018-02-12
15645621,2024-01-08
15608114,2019-11-08
15659557,2023-06-16
15787772,2026-01-02
15691111,2019-04-21
15592089,2017-03-24
15633897,2026-01-18
15701301,2024-05-18
15723685,2019-08-15
15701602,2022-05-31
15739189,2021-05-05
15573086,2019-12-30
15569050,2021-03-23
15750765,2026-06-30
15799811,2016-10-05
15698442,2024-04-16
15655274,2022-09-27
15603594,2022-10-22
15585961,2024-01-05
15686936,2022-04-30
15770424,2019-11-17
15587451,2019-12-27
15602010,2021-07-14
15600583,2025-08-10
15654673,2020-07-19
15717164,2020-07-25
15765014,2026-05-12
15682639,2024-05-02
15729279,2023-04-25
15759805,2022-07-20
15767864,2020-07-27
15769948,2026-06-30
15686345,2018-01-21
15688071,2016-10-28
15681174,2025-12-23
15667521,2023-09-01
15750243,2023-03-23
15695475,2025-10-21
15689176,2023-07-24
15652955,2026-06-30
15668958,2025-05-24
15631054,2025-07-04
15581479,2025-12-05
15577478,2024-04-26
15780870,2024-03-13
15692317,2022-05-07
15593969,2019-11-28
15570417,2025-11-11
15779059,2023-03-15
15785980,2020-08-24
15644200,2025-09-24
15793949,2023-02-04
15645103,2022-02-27
15705860,2023-08-12
15623828,2023-01-01
15715003,2024-11-09
15623471,2023-12-30
15798348,2021-06-13
15743016,2019-07-27
15769499,2024-06-27
15798521,2023-12-11
15706534,2026-04-06
15706186,2018-12-01
15812197,2019-10-21
15650933,2019-04-07
15692991,2023-03-07
15631189,2017-08-20
15762198,2022-03-13
15699598,2023-03-31
15692744,2022-11-18
15688963,2017-06-01
15599131,2023-02-18
15680303,2020-10-28
15628674,2019-07-03
15648075,2022-03-02
15586970,2018-09-14
15625698,2021-04-01
15790497,2021-01-06
15682618,2019-12-17
15762937,2020-08-27
15750929,2019-03-16
15729832,2023-08-29
15633650,2018-11-29
15748856,2017-04-30
15589195,2020-05-30
15699911,2019-06-26
15663438,2026-06-30
15692583,2022-01-17
15591257,2018-09-11
15646513,2022-05-01
15708063,2025-04-17
15696098,2017-06-25
15645517,2025-02-21
15649744,2023-08-20
15604304,2022-12-30
15784092,2019-12-10
15585198,2023-05-03
15624347,2022-11-20
15621687,2026-06-30
15689081,2022-07-29
15813168,2024-04-29
15604295,2021-03-31
15724127,2022-07-15
15673055,2019-12-05
15768201,2024-12-21
15782219,2017-12-17
15746410,2020-05-30
15780144,2024-08-22
15590476,2019-10-19
15624293,2023-09-04
15618182,2024-09-26
15660316,2026-05-26
15678886,2020-06-07
15616330,2022-07-16
15592229,2026-06-30
15798424,2025-09-21
15714750,2023-09-08
15648800,2018-10-14
15626147,2018-09-08
15626608,2021-12-24
15723250,2019-06-28
15592583,2026-01-29
15759381,2020-03-19
15585241,2024-12-26
15589358,2022-07-05
15672704,2022-07-30
15789955,2025-10-05
15596800,2025-09-25
15627305,2020-05-01
15645316,2026-05-02
15593973,2019-05-07
15647301,2024-02-17
15750258,2025-01-18
15685309,2020-02-21
15628205,2025-11-24
15733974,2018-02-28
15762110,2026-06-30
15706899,2023-04-04
15732660,2025-02-08
15656121,2020-07-20
15614220,2022-03-20
15645269,2022-11-10
15698510,2018-03-27
15569247,2026-01-11
15566251,2022-05-16
15716134,2021-10-30
15763625,2018-06-03
15605965,2018-05-03
15694821,2022-10-28
15601688,2018-12-23
15575581,2024-01-09
15671209,2022-04-05
15616529,2024-03-07
15773906,2023-05-06
15722993,2020-11-11
15752463,2022-12-31
15589754,2024-12-03
15669899,2020-05-26
15766887,2024-10-18
15768006,2024-01-30
15741295,2023-08-12
15811327,2026-05-05
15690007,2017-11-16
15690664,2016-10-31
15719348,2019-01-28
15781802,2020-12-28
15752731,2018-05-04
15600997,2022-01-08
15750776,2026-06-30
15723907,2021-08-06
15633419,2025-07-07
15702430,2016-11-21
15710456,2025-06-28
15650351,2019-05-30
15590820,2021-02-13
15640454,2026-06-30
15697789,2023-11-19
15808182,2023-09-02
15588670,2021-07-02
15721292,2021-10-30
15604217,2017-10-22
15651369,2025-09-06
15782454,2022-10-02
15814032,2025-07-08
15570326,2021-02-05
15624428,2020-06-02
15755638,2022-03-08
15600992,2025-12-09
15755649,2019-11-30
15795228,2023-10-20
15589257,2023-08-20
15719302,2018-02-02
15639882,2025-01-21
15791279,2021-07-01
15636935,2025-11-27
15686909,2023-10-09
15589572,2022-08-31
15779947,2021-03-12
15573769,2020-01-07
15578866,2025-02-15
15739131,2023-03-17
15813444,2021-06-22
15678058,2018-04-18
15769169,2020-02-11
15804602,2021-05-15
15651052,2024-12-20
15724334,2022-06-23
15569451,2025-04-02
15650098,2020-02-22
15724307,2017-05-24
15599268,2022-01-03
15594864,2023-03-20
15616451,2020-10-10
15715667,2020-06-15
15658969,2020-02-12
15738174,2022-04-10
15813590,2020-12-14
15624229,2023-05-12
15674148,2020-07-26
15625080,2018-08-10
15682528,2021-12-31
15696900,2024-03-23
15730038,2022-04-20
15812272,2021-12-06
15654654,2020-02-22
15697625,2025-01-16
15616280,2026-06-14
15654229,2026-02-22
15628298,2018-11-29
15733387,2021-06-17
15775572,2020-08-07
15613844,2020-06-23
15578515,2023-08-25
15607598,2020-10-12
15742480,2025-04-24
15749482,2023-03-24
15607537,2018-06-18
15575410,2023-03-30
15684865,2020-02-17
15600700,2020-11-02
15774155,2026-06-30
15634267,2021-08-13
15619626,2023-10-16
15660422,2019-07-14
15617934,2017-12-31
15760774,2026-04-08
15813132,2023-06-16
15593331,2020-12-24
15616709,2026-06-30
15658052,2017-06-23
15721189,2020-05-08
15711288,2020-12-15
15770030,2023-10-26
15803681,2023-06-21
15702789,2021-09-25
15814930,2016-11-26
15658306,2022-07-27
15699523,2023-04-15
15610383,2026-02-21
15615032,2023-07-30
15781989,2017-09-18
15647402,2024-01-18
15740494,2024-01-13
15701265,2026-04-17
15743532,2021-10-04
15794870,2021-06-01
15747591,2025-12-08
15726557,2020-04-25
15732199,2017-09-24
15662291,2018-07-13
15749050,2023-07-20
15781586,2024-11-12
15617078,2021-06-11
15723339,2022-07-17
